symbol,symbol_1,symbol_2,ranking_stat,avg_adf,avg_freq,volume,industry_1,industry_2,sector_1,sector_2
BDX-BF.B,BDX,BF.B,68.02789822950443,0.2033157337657191,7.0,222375.0,Health Care Equipment & Services,Distillers & Vintners,Health Care,Consumer Staples
CINF-GWW,CINF,GWW,67.99381317400642,0.20732387051240203,6.8399999999999999,180537.0,Property & Casualty Insurance,Industrial Materials,Financials,Industrials
HON-SRCL,HON,SRCL,67.98881538738928,0.324235846694512,7.0,177809.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
AME-ROP,AME,ROP,67.97148778905544,0.19628395423428482,6.8399999999999999,143471.0,Electrical Components and Equipment,Industrial Conglomerates,Industrials,Industrials
PPG-TMO,PPG,TMO,67.9658534660916,0.20081914573543316,6.4400000000000004,318643.0,Diversified Chemicals,Health Care Equipment & Services,Materials,Health Care
CMG-PPG,CMG,PPG,67.94757172756934,0.13835081247908543,6.2800000000000002,124536.0,Restaurants,Diversified Chemicals,Consumer Discretionary,Materials
DRI-IFF,DRI,IFF,67.94350571208862,0.25163517382216666,6.1600000000000001,164880.0,Restaurants,Specialty Chemicals,Consumer Discretionary,Materials
IFF-SIAL,IFF,SIAL,67.93756981797235,0.2745792041091808,7.2400000000000002,164880.0,Specialty Chemicals,Diversified Chemicals,Materials,Materials
DOV-PLL,DOV,PLL,67.92236355399211,0.18864731450903982,6.3600000000000003,280485.0,Industrial Machinery,Industrial Conglomerates,Industrials,Industrials
PH-ROP,PH,ROP,67.91342347226936,0.21379544836979675,6.4800000000000004,143471.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
MHFI-XYL,MHFI,XYL,67.86185856146697,0.18867371479743905,6.0800000000000001,532119.0,Diversified Financial Services,Industrial Conglomerates,Financials,Industrials
SRCL-TGT,SRCL,TGT,67.85112899269384,0.29984582346291377,6.6799999999999997,177809.0,Industrial Conglomerates,General Merchandise Stores,Industrials,Consumer Discretionary
BCR-BF.B,BCR,BF.B,67.846947756881,0.23834725270030432,6.7999999999999998,222375.0,Health Care Equipment & Services,Distillers & Vintners,Health Care,Consumer Staples
EFX-FAST,EFX,FAST,67.78214746050108,0.20658693936894909,6.7999999999999998,204041.0,Diversified Financial Services,Building Products,Financials,Industrials
LSI-WFC,LSI,WFC,67.77691127635332,0.22269864438317546,6.6799999999999997,1845386.0,Semiconductors,Banks,Information Technology,Financials
SRCL-UTX,SRCL,UTX,67.77273177232755,0.30576400035556062,6.9199999999999999,177809.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
COL-LMT,COL,LMT,67.76066165654156,0.15801762637733913,6.1600000000000001,226503.0,Industrial Conglomerates,Aerospace & Defense,Industrials,Industrials
AIZ-FITB,AIZ,FITB,67.75563236554804,0.14289417466240606,6.6799999999999997,212123.0,Multi-line Insurance,Banks,Financials,Financials
ALLE-HAR,ALLE,HAR,67.68673797814301,0.26301372836417847,6.2800000000000002,272860.0,Building Products,Consumer Electronics,Industrials,Consumer Discretionary
CMG-LSI,CMG,LSI,67.68257961627243,0.19198455862172242,6.4000000000000004,124536.0,Restaurants,Semiconductors,Consumer Discretionary,Information Technology
AIZ-PRGO,AIZ,PRGO,67.67125563783513,0.10728622540739233,6.0,212123.0,Multi-line Insurance,Pharmaceuticals,Financials,Health Care
ROP-SWK,ROP,SWK,67.6696869859305,0.21341470780349289,7.0800000000000001,143471.0,Industrial Conglomerates,Household Appliances,Industrials,Consumer Discretionary
CTAS-MTB,CTAS,MTB,67.66664626049119,0.18409988069012959,7.0800000000000001,258563.0,Diversified Commercial Services,Banks,Industrials,Financials
LSI-PG,LSI,PG,67.65687519260842,0.18473716501382878,8.2799999999999994,1845386.0,Semiconductors,Personal Products,Information Technology,Consumer Staples
AIZ-ZMH,AIZ,ZMH,67.64161775915449,0.1986395339593664,6.3200000000000003,212123.0,Multi-line Insurance,Health Care Equipment & Services,Financials,Health Care
FDO-VMC,FDO,VMC,67.6109140041952,0.21437769030857276,6.5199999999999996,414910.0,General Merchandise Stores,Construction Materials,Consumer Discretionary,Materials
EFX-NWL,EFX,NWL,67.6087409836176,0.18532828362552098,6.7999999999999998,204041.0,Diversified Financial Services,Housewares & Specialties,Financials,Consumer Discretionary
AIZ-COL,AIZ,COL,67.59490011051501,0.17126328204042998,6.4800000000000004,212123.0,Multi-line Insurance,Industrial Conglomerates,Financials,Industrials
BLL-VAR,BLL,VAR,67.55842060300883,0.25228199820372271,7.1200000000000001,214599.0,Metal & Glass Containers,Health Care Equipment & Services,Materials,Health Care
DNB-ROP,DNB,ROP,67.52335816435607,0.28607760980656421,6.6799999999999997,143471.0,Data Processing Services,Industrial Conglomerates,Industrials,Industrials
ORLY-SHW,ORLY,SHW,67.51608805670494,0.14884062280470275,7.5199999999999996,209423.0,Specialty Stores,Specialty Chemicals,Consumer Discretionary,Materials
GPC-SHW,GPC,SHW,67.5035176940451,0.20206311628598034,8.0,209423.0,Specialty Stores,Specialty Chemicals,Consumer Discretionary,Materials
JEC-ROP,JEC,ROP,67.41567608018397,0.32691584745715269,6.5199999999999996,143471.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
COL-TMK,COL,TMK,67.38015510950865,0.21521508064007461,7.1600000000000001,153397.0,Industrial Conglomerates,Life & Health Insurance,Industrials,Financials
IGT-OI,IGT,OI,67.37357355587966,0.21890897233755324,5.6399999999999997,336502.0,Leisure Products,Metal & Glass Containers,Consumer Discretionary,Materials
PNC-TMK,PNC,TMK,67.34551594222874,0.28457447894903998,7.0,153397.0,Banks,Life & Health Insurance,Financials,Financials
BWA-CTAS,BWA,CTAS,67.30792720740686,0.22862874069863173,7.0,288647.0,Auto Parts & Equipment,Diversified Commercial Services,Consumer Discretionary,Industrials
AIZ-USB,AIZ,USB,67.23876724834946,0.24343881685496066,6.2000000000000002,212123.0,Multi-line Insurance,Banks,Financials,Financials
ETN-SNA,ETN,SNA,67.21926430731952,0.19772343395789932,6.5599999999999996,69926.0,Industrial Conglomerates,Household Appliances,Industrials,Consumer Discretionary
APD-CTAS,APD,CTAS,67.19292774846957,0.24585148035653023,7.2400000000000002,288647.0,Industrial Gases,Diversified Commercial Services,Materials,Industrials
RSG-VAR,RSG,VAR,67.19172816537277,0.18238925383961205,6.2000000000000002,214599.0,Industrial Conglomerates,Health Care Equipment & Services,Industrials,Health Care
EFX-FDO,EFX,FDO,67.15660666879516,0.2767701352076673,6.96,204041.0,Diversified Financial Services,General Merchandise Stores,Financials,Consumer Discretionary
COL-TEG,COL,TEG,67.12180412068396,0.19857899128217746,7.4800000000000004,160270.0,Industrial Conglomerates,Gas Utilities,Industrials,Utilities
CTAS-SRE,CTAS,SRE,67.11532543088138,0.21022448127406299,6.4000000000000004,288647.0,Diversified Commercial Services,Multi-Utilities & Unregulated Power,Industrials,Utilities
CTAS-PPG,CTAS,PPG,67.09345316942532,0.27251077793351747,7.5599999999999996,288647.0,Diversified Commercial Services,Diversified Chemicals,Industrials,Materials
ITW-ROP,ITW,ROP,67.06109196403358,0.23849462307793703,6.96,143471.0,Industrial Machinery,Industrial Conglomerates,Industrials,Industrials
SHW-URBN,SHW,URBN,67.05888202212411,0.16947726198703644,6.4000000000000004,209423.0,Specialty Chemicals,Apparel Retail,Materials,Consumer Discretionary
AIZ-ROP,AIZ,ROP,67.03835016112458,0.1853544171156998,6.6799999999999997,143471.0,Multi-line Insurance,Industrial Conglomerates,Financials,Industrials
PRGO-R,PRGO,R,67.03527881339394,0.22035441272412634,6.4000000000000004,190686.0,Pharmaceuticals,Industrial Conglomerates,Health Care,Industrials
ARG-ROP,ARG,ROP,66.99968383692955,0.24910576524747297,6.8799999999999999,143471.0,Industrial Gases,Industrial Conglomerates,Materials,Industrials
PDCO-R,PDCO,R,66.9757170103506,0.22695254605501194,7.2000000000000002,190686.0,Health Care Supplies,Industrial Conglomerates,Health Care,Industrials
DLPH-LEG,DLPH,LEG,66.97532050111253,0.17933807187375528,6.4400000000000004,315593.0,Auto Parts & Equipment,Industrial Conglomerates,Consumer Discretionary,Industrials
ACE-LSI,ACE,LSI,66.93231731996553,0.26849833073436424,7.7599999999999998,668381.0,Property & Casualty Insurance,Semiconductors,Financials,Information Technology
HRS-PDCO,HRS,PDCO,66.93119500338629,0.1910670187946884,6.5999999999999996,185985.0,Telecommunications Equipment,Health Care Supplies,Information Technology,Health Care
EFX-VAR,EFX,VAR,66.88284026375207,0.23279495503663125,6.1200000000000001,204041.0,Diversified Financial Services,Health Care Equipment & Services,Financials,Health Care
AIZ-ARG,AIZ,ARG,66.85343604007133,0.22624717413597267,6.7999999999999998,143916.0,Multi-line Insurance,Industrial Gases,Financials,Materials
TXT-VAR,TXT,VAR,66.83920078798005,0.20307290169008702,6.7599999999999998,214599.0,Industrial Conglomerates,Health Care Equipment & Services,Industrials,Health Care
AIZ-MTB,AIZ,MTB,66.82243017664966,0.21945116850097388,6.4800000000000004,212123.0,Multi-line Insurance,Banks,Financials,Financials
CF-CTAS,CF,CTAS,66.79233581828059,0.30807405085037853,7.04,288647.0,Fertilizers & Agricultural Chemicals,Diversified Commercial Services,Materials,Industrials
SIAL-TIF,SIAL,TIF,66.78964721515386,0.1842275526073853,6.2800000000000002,249591.0,Diversified Chemicals,"Apparel, Accessories & Luxury Goods",Materials,Consumer Discretionary
DISCA-ORLY,DISCA,ORLY,66.7880672081829,0.094549767477918906,6.7999999999999998,282365.0,Broadcasting & Cable TV,Specialty Stores,Consumer Discretionary,Consumer Discretionary
AIZ-BF.B,AIZ,BF.B,66.78140771786303,0.25673044439387938,6.4800000000000004,212123.0,Multi-line Insurance,Distillers & Vintners,Financials,Consumer Staples
AIZ-MMC,AIZ,MMC,66.7803341809708,0.16236578062645213,6.3600000000000003,212123.0,Multi-line Insurance,Insurance Brokers,Financials,Financials
INTU-SHW,INTU,SHW,66.74955696067856,0.14864194181517762,7.7199999999999998,209423.0,Internet Software & Services,Specialty Chemicals,Information Technology,Materials
CF-CINF,CF,CINF,66.72762010206421,0.21187129806412311,6.4800000000000004,193686.0,Fertilizers & Agricultural Chemicals,Property & Casualty Insurance,Materials,Financials
A-SHW,A,SHW,66.6886807420277,0.20243672852031303,6.9199999999999999,209423.0,Health Care Equipment & Services,Specialty Chemicals,Health Care,Materials
R-RL,R,RL,66.68690013216695,0.1778476102662018,7.2400000000000002,190686.0,Industrial Conglomerates,"Apparel, Accessories & Luxury Goods",Industrials,Consumer Discretionary
ARG-PSA,ARG,PSA,66.68268012856055,0.21596258928430853,7.3600000000000003,143916.0,Industrial Gases,REITs,Materials,Financials
COL-HON,COL,HON,66.6654667190185,0.21312742128345236,6.8799999999999999,226503.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
TAP-VMC,TAP,VMC,66.63051498450915,0.18133857266336018,6.8399999999999999,223994.0,Brewers,Construction Materials,Consumer Staples,Materials
HAR-HRS,HAR,HRS,66.60571074491351,0.17346912917465654,6.6399999999999997,185985.0,Consumer Electronics,Telecommunications Equipment,Consumer Discretionary,Information Technology
ALLE-EFX,ALLE,EFX,66.59075285261332,0.25646662937582132,6.5199999999999996,204041.0,Building Products,Diversified Financial Services,Industrials,Financials
ACT-VRTX,ACT,VRTX,66.53915310047734,0.11622212026987652,6.3600000000000003,769615.0,Pharmaceuticals,Biotechnology,Health Care,Health Care
MAR-ORLY,MAR,ORLY,66.53471995623683,0.12996383648042265,5.8399999999999999,282365.0,"Hotels, Resorts & Cruise Lines",Specialty Stores,Consumer Discretionary,Consumer Discretionary
NWL-ROP,NWL,ROP,66.52151520268649,0.23404814798319534,6.8399999999999999,143471.0,Housewares & Specialties,Industrial Conglomerates,Consumer Discretionary,Industrials
AZO-TE,AZO,TE,66.51096066504019,0.27628345086236794,6.1600000000000001,90678.0,Specialty Stores,Multi-Utilities & Unregulated Power,Consumer Discretionary,Utilities
JEC-PPG,JEC,PPG,66.50627783882598,0.24276632191018646,6.7199999999999998,302781.0,Industrial Conglomerates,Diversified Chemicals,Industrials,Materials
BLK-NTRS,BLK,NTRS,66.49254772389502,0.22157086511703089,6.0,196226.0,Diversified Financial Services,Diversified Financial Services,Financials,Financials
CMG-CSC,CMG,CSC,66.49134643804018,0.15168729821000318,6.3200000000000003,124536.0,Restaurants,IT Consulting & Services,Consumer Discretionary,Information Technology
ARG-GPC,ARG,GPC,66.490523068911,0.22063912159839297,7.2400000000000002,143916.0,Industrial Gases,Specialty Stores,Materials,Consumer Discretionary
BF.B-SRCL,BF.B,SRCL,66.48532807584918,0.25191985004155215,6.96,177809.0,Distillers & Vintners,Industrial Conglomerates,Consumer Staples,Industrials
NLSN-SHW,NLSN,SHW,66.47751071203045,0.27564887252153214,6.2800000000000002,209423.0,Research & Consulting Services,Specialty Chemicals,Industrials,Materials
COF-GWW,COF,GWW,66.46982269663401,0.2142646418604397,6.6399999999999997,180537.0,Consumer Finance,Industrial Materials,Financials,Industrials
AIZ-BRCM,AIZ,BRCM,66.4656192443384,0.17241789136383595,6.4400000000000004,212123.0,Multi-line Insurance,Semiconductors,Financials,Information Technology
PLL-SNA,PLL,SNA,66.46140007227103,0.19883141893852968,7.4000000000000004,69926.0,Industrial Conglomerates,Household Appliances,Industrials,Consumer Discretionary
DOW-HRS,DOW,HRS,66.45609260391778,0.2035203209040021,6.5999999999999996,185985.0,Diversified Chemicals,Telecommunications Equipment,Materials,Information Technology
BF.B-HRL,BF.B,HRL,66.39543151098485,0.24473445606047212,7.3600000000000003,192258.0,Distillers & Vintners,Packaged Foods & Meats,Consumer Staples,Consumer Staples
FLS-R,FLS,R,66.37146193886718,0.19561591122396885,6.0800000000000001,190686.0,Industrial Machinery,Industrial Conglomerates,Industrials,Industrials
FLR-VAR,FLR,VAR,66.36673901611664,0.21779609919102932,6.3600000000000003,214599.0,Diversified Commercial Services,Health Care Equipment & Services,Industrials,Health Care
GPC-ZMH,GPC,ZMH,66.35800062887495,0.1430252801137151,6.8399999999999999,283011.0,Specialty Stores,Health Care Equipment & Services,Consumer Discretionary,Health Care
AZO-CCE,AZO,CCE,66.3526496492954,0.23472603992375535,6.8399999999999999,90678.0,Specialty Stores,Soft Drinks,Consumer Discretionary,Consumer Staples
BF.B-VMC,BF.B,VMC,66.32792407379401,0.1909158411068487,7.4800000000000004,222375.0,Distillers & Vintners,Construction Materials,Consumer Staples,Materials
CMS-TEG,CMS,TEG,66.3225007090262,0.2910554086477895,7.5199999999999996,160270.0,Multi-Utilities & Unregulated Power,Gas Utilities,Utilities,Utilities
CCE-SIAL,CCE,SIAL,66.2647473327274,0.14572939537506813,6.5999999999999996,249591.0,Soft Drinks,Diversified Chemicals,Consumer Staples,Materials
BLK-SHW,BLK,SHW,66.22156579310563,0.26330000238470869,6.9199999999999999,196226.0,Diversified Financial Services,Specialty Chemicals,Financials,Materials
AZO-M,AZO,M,66.2201963476614,0.17432931577409813,6.4400000000000004,90678.0,Specialty Stores,Department Stores,Consumer Discretionary,Consumer Discretionary
TIF-VAR,TIF,VAR,66.20882881796844,0.16347522166189754,6.2400000000000002,214599.0,"Apparel, Accessories & Luxury Goods",Health Care Equipment & Services,Consumer Discretionary,Health Care
AXP-EFX,AXP,EFX,66.14952448639858,0.23238958567695484,6.4400000000000004,204041.0,Consumer Finance,Diversified Financial Services,Financials,Financials
MDLZ-VMC,MDLZ,VMC,66.14504758869104,0.12872665219415758,6.8799999999999999,414910.0,Packaged Foods & Meats,Construction Materials,Consumer Staples,Materials
BF.B-SHW,BF.B,SHW,66.06183215534587,0.20953997347271558,7.7999999999999998,209423.0,Distillers & Vintners,Specialty Chemicals,Consumer Staples,Materials
LSI-WAT,LSI,WAT,66.03884659241824,0.32201247507208924,7.3200000000000003,171164.0,Semiconductors,Health Care Distributors & Services,Information Technology,Health Care
CTAS-STZ,CTAS,STZ,65.9691994222443,0.15240735247534537,6.4800000000000004,288647.0,Diversified Commercial Services,Distillers & Vintners,Industrials,Consumer Staples
FAST-SHW,FAST,SHW,65.94553917467569,0.14058013119048715,6.5999999999999996,209423.0,Building Products,Specialty Chemicals,Industrials,Materials
AIZ-JEC,AIZ,JEC,65.9113396304356,0.14172500211172093,6.4800000000000004,212123.0,Multi-line Insurance,Industrial Conglomerates,Financials,Industrials
ARG-GPS,ARG,GPS,65.87463466086754,0.11201403249309662,6.5199999999999996,143916.0,Industrial Gases,Apparel Retail,Materials,Consumer Discretionary
GWW-SHW,GWW,SHW,65.87312418705591,0.2687700515985082,8.0800000000000001,180537.0,Industrial Materials,Specialty Chemicals,Industrials,Materials
CINF-R,CINF,R,65.87032626831218,0.24377569982671127,7.2400000000000002,190686.0,Property & Casualty Insurance,Industrial Conglomerates,Financials,Industrials
FIS-SIAL,FIS,SIAL,65.86390054252756,0.23457439959646501,6.3200000000000003,249591.0,Internet Software & Services,Diversified Chemicals,Information Technology,Materials
MON-TMK,MON,TMK,65.85464558274226,0.18628014909140361,6.7199999999999998,153397.0,Fertilizers & Agricultural Chemicals,Life & Health Insurance,Materials,Financials
COL-WAT,COL,WAT,65.84597052566664,0.23516091461861369,7.04,171164.0,Industrial Conglomerates,Health Care Distributors & Services,Industrials,Health Care
EBAY-TMK,EBAY,TMK,65.75096839084516,0.25429812701557369,7.1600000000000001,153397.0,Internet Software & Services,Life & Health Insurance,Information Technology,Financials
BDX-SRCL,BDX,SRCL,65.75020109923238,0.25481881690982322,7.04,177809.0,Health Care Equipment & Services,Industrial Conglomerates,Health Care,Industrials
HON-VAR,HON,VAR,65.74081565423684,0.26881883064832779,6.2800000000000002,214599.0,Industrial Conglomerates,Health Care Equipment & Services,Industrials,Health Care
JEC-SIAL,JEC,SIAL,65.65761551347936,0.24871969987442671,6.7199999999999998,249591.0,Industrial Conglomerates,Diversified Chemicals,Industrials,Materials
